geonames_id,osm_id,wikipedia_id,woe_id,name,iso,is_megacity,latitude,longitude
4681976,151611270,10142048,2381337,"Cleburne, Texas, United States of America",USA,0,32.3515252879,-97.3924896665
4676798,151321149,135571,2370627,"Brownwood, Texas, United States of America",USA,0,31.7078953237,-98.982315106
5516203,151776593,8188114,2353734,"Alpine, Texas, United States of America",USA,0,30.3607165721,-103.665000856
5532924,151775461,135741,2511153,"Van Horn, Texas, United States of America",USA,0,31.0424837433,-104.832242271
5517061,151321965,136161,2364130,"Big Spring, Texas, United States of America",USA,0,32.2431856476,-101.4751862
4739078,151474782,136796,2511825,"Vernon, Texas, United States of America",USA,0,34.1510536896,-99.2903841571
5518758,151648862,135674,2379729,"Childress, Texas, United States of America",USA,0,34.4248871043,-100.213919517
5523074,151752379,135759,2420225,"Hereford, Texas, United States of America",USA,0,34.8219171336,-102.398592368
5519862,151643365,151150,2388912,"Dalhart, Texas, United States of America",USA,0,36.0608079214,-102.518610882
4736134,151567180,151131,2505027,"Texas City, Texas, United States of America",USA,0,29.4108779083,-94.962767173
4717782,151335482,136015,2468963,"Pasadena, Texas, United States of America",USA,0,29.6608626495,-95.1477429624
4672731,151453168,151127,2360438,"Baytown, Texas, United States of America",USA,0,29.7558439321,-94.9677281105
4694482,151859897,151157,2412837,"Grand Prairie, Texas, United States of America",USA,0,32.6847607615,-97.0202384865
4682991,151900302,136387,2384304,"Conroe, Texas, United States of America",USA,0,30.3120632111,-95.4558636899
4713735,151410203,136419,2456828,"Nacogdoches, Texas, United States of America",USA,0,31.6037414744,-94.6552665627
5520677,151425953,18044305,2395069,"Eagle Pass, Texas, United States of America",USA,0,28.7110239858,-100.489277386
4688275,151765056,136078,2397374,"Edinburg, Texas, United States of America",USA,0,26.3031864614,-98.1599622007
4703384,151553174,136256,2432840,"Kingsville, Texas, United States of America",USA,0,27.5159548126,-97.8558463967
4720039,151404560,151211,2475321,"Port Arthur, Texas, United States of America",USA,0,29.8989876496,-93.9285925718
4699540,151708513,136748,2426007,"Huntsville, Texas, United States of America",USA,0,30.7237693471,-95.5505865903
4703223,151396582,135478,2432286,"Killeen, Texas, United States of America",USA,0,31.117285379,-97.7274821388
4708308,151799292,135438,2442986,"Lufkin, Texas, United States of America",USA,0,31.338434671,-94.7288796405
5520076,151857553,136733,2390706,"Del Rio, Texas, United States of America",USA,0,29.3629480174,-100.89638432
5530022,151484093,136690,2487784,"San Angelo, Texas, United States of America",USA,0,31.4640084015,-100.436696616
4728328,26579688,135949,2492459,"Sherman, Texas, United States of America",USA,0,33.635994689,-96.6085840269
4672989,151559537,136196,2360899,"Beaumont, Texas, United States of America",USA,0,30.0862630402,-94.1016827817
4829307,151401468,136335,2360176,"Bay City, Texas, United States of America",USA,0,28.9811108592,-95.9643597837
4720067,151906338,135588,2475421,"Port Lavaca, Texas, United States of America",USA,0,28.616016865,-96.6296938495
4690070,151353755,135567,2402072,"Falfurrias, Texas, United States of America",USA,0,27.2269026886,-98.1448985207
4673258,151688831,135466,2361467,"Beeville, Texas, United States of America",USA,0,28.405978006,-97.7508398862
5521746,151520527,136488,2405973,"Fort Stockton, Texas, United States of America",USA,0,30.8916919139,-102.884996787
5528182,151370003,136519,2469901,"Pecos, Texas, United States of America",USA,0,31.4157942902,-103.499894655
5520552,151906427,136407,2394228,"Dumas, Texas, United States of America",USA,0,35.8623962596,-101.966887453
4685907,151581014,135768,2391231,"Denton, Texas, United States of America",USA,0,33.2157619416,-97.128836509
5526337,151366392,151222,2450465,"Midland, Texas, United States of America",USA,0,32.0307179962,-102.097499636
4735966,151846835,135484,2504662,"Temple, Texas, United States of America",USA,0,31.102092508,-97.3630082619
4692355,151942181,135539,2407347,"Freeport, Texas, United States of America",USA,0,28.9594842723,-95.3568774839
4739157,151336948,136747,2512082,"Victoria, Texas, United States of America",USA,0,28.8049975779,-97.0033402931
5527554,151550191,151174,2464257,"Odessa, Texas, United States of America",USA,0,31.8455613393,-102.367224774
4741752,151701373,136795,2520100,"Wichita Falls, Texas, United States of America",USA,0,33.9136263214,-98.4930684833
4739526,151563130,136365,2512937,"Waco, Texas, United States of America",USA,0,31.5491711619,-97.1463806577
5525577,151367745,136320,2442818,"Lubbock, Texas, United States of America",USA,0,33.5800032746,-101.879967694
3804949,586981219,2296798,395297,"Guasdualito, Apure, Venezuela",VEN,0,7.23998313286,-70.7399821387
3805673,0,2296819,393489,"San Fernando de Apure, Apure, Venezuela",VEN,0,7.89999452609,-67.4699491797
3487903,0,0,468389,"Barinas, Barinas, Venezuela",VEN,0,8.5999776397,-70.250012046
3625542,0,2521163,468401,"Valera, Trujillo, Venezuela",VEN,0,9.31995953261,-70.6200153012
3625979,0,2570866,468439,"Trujillo, Trujillo, Venezuela",VEN,0,9.38039512017,-70.4400004493
3647651,333554748,3142508,468390,"Cabimas, Trujillo, Venezuela",VEN,0,10.4299951365,-71.4499904802
3627186,0,0,394330,"Santa Rita, Trujillo, Venezuela",VEN,0,10.5318269766,-71.503949023
3633444,0,2469452,468420,"Machiques, Zulia, Venezuela",VEN,0,10.0704305206,-72.5499491798
3628489,0,18812549,395281,"San Carlos del Zulia, Zulia, Venezuela",VEN,0,9.01039186496,-71.9199876319
3629706,332585440,2391970,468427,"Puerto Cabello, Carabobo, Venezuela",VEN,0,10.4704319447,-68.170009808
3646487,0,0,468392,"Carora, Lara, Venezuela",VEN,0,10.1899839467,-70.0799965837
3648522,333561531,580521,468382,"Barquisimeto, Lara, Venezuela",VEN,1,10.0499924916,-69.2999666765
3640226,0,0,468395,"Guanare, Portuguesa, Venezuela",VEN,0,9.0499760121,-69.7500167253
3649833,0,4514316,468386,"Acarigua, Portuguesa, Venezuela",VEN,0,9.58038291314,-69.2000244564
4839416,158842920,8971498,2458689,"New London, Connecticut, United States of America",USA,0,41.3555234976,-72.100028322
4843564,158864089,256925,2498846,"Stamford, Connecticut, United States of America",USA,0,41.0533455598,-73.5391911231
4845193,158853018,3675912,2515048,"Waterbury, Connecticut, United States of America",USA,0,41.5500077505,-73.0500220151
5282804,158891876,23747575,2368947,"Bridgeport, Connecticut, United States of America",USA,1,41.1799786571,-73.1999611833
4839366,158817204,53825,2458410,"New Haven, Connecticut, United States of America",USA,0,41.3303829133,-72.9000053321
4835797,60647966,53678,2418244,"Hartford, Connecticut, United States of America",USA,1,41.770020161,-72.6799670834
4945121,158866627,116717,2458019,"New Bedford, Massachusetts, United States of America",USA,0,41.6561253042,-70.9446983253
4951788,158818678,92402,2498304,"Springfield, Massachusetts, United States of America",USA,0,42.1200246369,-72.5799990251
4950065,158853736,15134324,2487386,"Salem, Massachusetts, United States of America",USA,0,42.5224989035,-70.8830917458
4947459,158853728,116694,2473269,"Pittsfield, Massachusetts, United States of America",USA,0,42.4481958202,-73.2598283302
4942618,158804130,116848,2442564,"Lowell, Massachusetts, United States of America",USA,0,42.6336883739,-71.3166911231
4956184,158851900,99312,2523945,"Worcester, Massachusetts, United States of America",USA,0,42.2704288931,-71.8000207943
5089178,158869903,124770,2444674,"Manchester, New Hampshire, United States of America",USA,0,42.9959918407,-71.4552873145
5223593,158837846,73352,2459586,"Newport, Rhode Island, United States of America",USA,0,41.4903989859,-71.3133579932
5221931,158855884,134325,2396068,"Providence, Rhode Island, United States of America",USA,1,41.8211023143,-71.4149796973
5238685,158838248,41992,2453516,"Montpelier, Vermont, United States of America",USA,0,44.2599715363,-72.5758132341
4830796,153418710,104844,2357287,"Auburn, Alabama, United States of America",USA,0,32.6097007436,-85.4808394793
4062577,153464478,104829,2404526,"Florence, Alabama, United States of America",USA,0,34.7996962677,-87.677242881
4059102,153693068,104633,2393127,"Dothan, Alabama, United States of America",USA,0,31.2234546092,-85.3905865903
4094455,153541669,105167,2508913,"Tuscaloosa, Alabama, United States of America",USA,0,33.2251153758,-87.5441760678
4063619,153692168,104690,2408283,"Gadsden, Alabama, United States of America",USA,0,34.0145503937,-86.0066471779
4060791,153713364,104581,2399902,"Enterprise, Alabama, United States of America",USA,0,31.3278151642,-85.8439956072
4089114,153598206,100580,2490716,"Selma, Alabama, United States of America",USA,0,32.4075683787,-87.0211588966
4049979,153466590,7530135,2364559,"Birmingham, Alabama, United States of America",USA,0,33.5300063263,-86.8249951596
4076598,153638526,10304206,2452537,"Mobile, Alabama, United States of America",USA,0,30.6800252472,-88.0499849871
4178552,154128007,109729,2522304,"Winter Haven, Florida, United States of America",USA,0,28.0219187612,-81.7330062273
4163971,154003355,108996,2449097,"Melbourne, Florida, United States of America",USA,0,28.0833103628,-80.6083203549
4159050,154062914,109435,2423770,"Homestead, Florida, United States of America",USA,0,25.4683020213,-80.477785687
4172086,154362003,15403020,2488744,"Sanford, Florida, United States of America",USA,0,28.7899597361,-81.2799847836
4164143,0,109449,2450080,"Miami Beach, Florida, United States of America",USA,0,25.8099195339,-80.1317811052
4151909,154051129,109021,2384895,"Coral Springs, Florida, United States of America",USA,0,26.2708370148,-80.2708215756
4169130,154177046,109098,2475348,"Port Charlotte, Florida, United States of America",USA,0,27.0000431508,-82.105696657
4173838,0,109212,2497970,"Spring Hill, Florida, United States of America",USA,0,28.4789451284,-82.5477110206
4167538,154209707,109169,2467673,"Palm Coast, Florida, United States of America",USA,0,29.5380019318,-81.2232957374
4167482,154209622,109734,2467580,"Palatka, Florida, United States of America",USA,0,29.6476851593,-81.6513057879
4161771,0,0,2437921,"Leesburg, Florida, United States of America",USA,0,28.810501118,-81.8833329689
4161187,154151083,109142,2434800,"Lake City, Florida, United States of America",USA,0,30.1897192576,-82.6397467465
4152311,153693025,109507,2387158,"Crestview, Florida, United States of America",USA,0,30.7542067658,-86.5726074643
4167694,153634645,108975,2467937,"Panama City, Florida, United States of America",USA,0,30.1586100454,-85.6552732765
4151871,154098311,109416,2384883,"Coral Gables, Florida, United States of America",USA,0,25.7154187205,-80.2910787371
4149962,154286316,109322,2374635,"Cape Coral, Florida, United States of America",USA,0,26.6029097687,-81.9796836769
4165565,154394726,109132,2457027,"Naples, Florida, United States of America",USA,0,26.1420593455,-81.7949921079
4156018,154081180,109793,2405895,"Fort Pierce, Florida, United States of America",USA,0,27.446785908,-80.3258052996
4160983,154343461,109569,2433186,"Kissimmee, Florida, United States of America",USA,0,28.292057311,-81.4077806007
4175437,153999270,109009,2506733,"Titusville, Florida, United States of America",USA,0,28.6123478383,-80.8077913836
4170894,153987228,109790,2486629,"St. Augustine, Florida, United States of America",USA,0,29.8948793732,-81.3147113461
4166673,154033773,109393,2464029,"Ocala, Florida, United States of America",USA,0,29.1873515005,-82.1402681902
4155966,154017676,109028,2405797,"Fort Lauderdale, Florida, United States of America",USA,0,26.1360648794,-80.1417855242
4146148,153970262,109170,2355206,"Apalachicola, Florida, United States of America",USA,0,29.7256132192,-84.9925230324
4176409,154191276,109267,2511861,"Vero Beach, Florida, United States of America",USA,0,27.6422520131,-80.39112431
4168228,153578302,109162,2470377,"Pensacola, Florida, United States of America",USA,0,30.4211263214,-87.2169350604
4171563,154143132,84504,2487180,"St. Petersburg, Florida, United States of America",USA,0,27.7705387563,-82.6793825701
4190581,154298612,110437,2389073,"Dalton, Georgia, United States of America",USA,0,34.769723937,-84.9703021665
4207783,154391354,0,2445686,"Marietta, Georgia, United States of America",USA,0,33.9556134227,-84.54324813
4229763,154165916,110305,2515585,"Waycross, Georgia, United States of America",USA,0,31.2138169546,-82.3549062517
4204230,153370743,110391,2434216,"La Grange, Georgia, United States of America",USA,0,33.0364705597,-85.0318746355
4228147,154158643,110234,2510659,"Valdosta, Georgia, United States of America",USA,0,30.8328582957,-83.2785966407
4179320,154078192,110062,2352648,"Albany, Georgia, United States of America",USA,0,31.5787300812,-84.1558299171
4180386,154160458,186859,2356940,"Athens, Georgia, United States of America",USA,0,33.9612978302,-83.3780220965
4207400,153989578,109888,2443844,"Macon, Georgia, United States of America",USA,0,32.850383727,-83.6300480568
4188985,154036572,110280,2383661,"Columbus, Georgia, United States of America",USA,0,32.4704327586,-84.9800173357
4191916,153999195,109994,2393259,"Douglas, Georgia, United States of America",USA,0,31.5077783397,-82.8506899432
4192205,154100273,110212,2393968,"Dublin, Georgia, United States of America",USA,0,32.5374570913,-82.9182827166
4446675,151391897,0,2496964,"Southaven, Mississippi, United States of America",USA,0,34.9689107453,-90.0034574806
4435764,153651853,7530612,2449595,"Meridian, Mississippi, United States of America",USA,0,32.3641860138,-88.703614341
4433039,153390585,7530182,2436957,"Laurel, Mississippi, United States of America",USA,0,31.6973791697,-89.1392725034
4428667,153752355,10304275,2415563,"Gulfport, Mississippi, United States of America",USA,0,30.3675636994,-89.0927637143
4429295,153744811,129294,2418681,"Hattiesburg, Mississippi, United States of America",USA,0,31.3272725617,-89.2902452003
4448903,153562696,7821736,2508655,"Tupelo, Mississippi, United States of America",USA,0,34.2579205516,-88.7033301206
4418478,153633254,122281,2364295,"Biloxi, Mississippi, United States of America",USA,0,30.3958048696,-88.8853086769
4428475,151841136,122461,2414598,"Greenville, Mississippi, United States of America",USA,0,33.4103753856,-91.0616874611
